name,slug,latitude,longitude
Nogent-sur-Loir Centre,nogent-sur-loir-centre,47.666667,0.4
Port-St-Père Centre,port-st-pere-centre,47.133333,-1.75
Aéroport-d’Orly,aeroport-dorly,,
St-Julien-l’Ars,st-julien-lars,46.556419,0.501364
Musée-Sèvres,musee-sevres,,
Vanves-Malakoff,vanves-malakoff,48.8181959,2.2920988
Clamart,clamart,48.813844,2.2733273
Piau-Engaly—Aragnouet,piau-engaly-aragnouet,,
Goux,goux,,
Invalides,invalides,48.8619133,2.3150151
Pont-de-l’Alma,pont-de-lalma,48.8625705,2.3010287
Champ de Mars - Tour Eiffel Bir-Hakeim,champ-de-mars-tour-eiffel-bir-hakeim,48.8551134,2.2892141
Javel,javel,48.8462046,2.2768401
Issy-les-Moulineaux,issy-les-moulineaux,48.8201001,2.2593469
Les Bories,les-bories,,
Meudon-Val-Fleury,meudon-val-fleury,48.8079884,2.2409045
Mirande,mirande,43.516667,0.416667
Crancey,crancey,48.516667,3.633333
Pont-sur-Seine,pont-sur-seine,48.516667,3.6
Mercus-Garrabet Centre,mercus-garrabet-centre,42.873925,1.623649
Magné,magne,46.316667,-0.55
Pontivy,pontivy,,
Villefranche-de-Lauragais Gendarmerie,villefranche-de-lauragais-gendarmerie,43.40072,1.689666
St-Christophe-du-Ligneron,st-christophe-du-ligneron,46.833333,-1.766667
St-Maurice,st-maurice,47.45,6.65
Douarnenez,douarnenez,48.095423,-4.329042
Rang,rang,47.433333,6.566667
Pompierre,pompierre,47.416667,6.516667
Billère,billere,43.3,-0.4
Parempuyre Église,parempuyre-eglise,44.95,-0.583333
Boos,boos,43.9,-0.983333
Candresse,candresse,43.716667,-0.983333
Boulogne-sur-Mer Maritime,boulogne-sur-mer-maritime,50.769634,1.611385
Carresse,carresse,43.483333,-1
Castetis,castetis,43.466667,-0.716667
Decazeville Lycée Polyvalent,decazeville-lycee-polyvalent,,
Modane Frontière,modane-frontiere,45.075608,6.706015
Cauneille,cauneille,43.55,-1.066667
Colombier,colombier,47.666667,6.216667
Charritte,charritte,43.4,-1.1
Saulx,saulx,47.7,6.283333
Denguin,denguin,43.366667,-0.5
Genévreuille,genevreuille,47.666667,6.383333
Espiute,espiute,43.366667,-0.916667
Gestas,gestas,43.35,-0.883333
Hastingues,hastingues,43.533333,-1.15
Liposthey,liposthey,44.316667,-0.883333
La Ferté-Alais,la-ferte-alais,48.484876,2.35161
Mios,mios,44.6,-0.933333
Mont,mont,43.433333,-0.65
Nousse,nousse,43.716667,-0.816667
Parentis,parentis,43.927325,-0.559959
Langres Oertli,langres-oertli,47.866667,5.333333
Sanguinet,sanguinet,44.483333,-1.083333
St-Gladie,st-gladie,43.383333,-0.933333
Tabaille-Usquain,tabaille-usquain,,
Pierroton,pierroton,,
Dortan—Lavancia,dortan-lavancia,,
Jeurre—Vaux,jeurre-vaux,,
La Noué,la-noue,,
Vaux-les-St-Claude,vaux-les-st-claude,,
Chassal,chassal,46.366667,5.783333
Lavans—St-Lupicin,lavans-st-lupicin,,
Arcomie,arcomie,44.866667,3.233333
Brindisi-Patras,brindisi-patras,,
Annœullin,annoeullin,50.533333,2.933333
Gondecourt,gondecourt,50.55,2.983333
Monte-Carlo Country Club,monte-carlo-country-club,43.7543539,7.4482077
La Défense,la-defense,48.89147,2.24248
Villennes-sur-Seine,villennes-sur-seine,48.9394602,1.9993185
Vernouillet-Verneuil,vernouillet-verneuil,48.9811884,1.9828731
Les Clairières-de-Verneuil,les-clairieres-de-verneuil,48.9922407,1.955265
Les Mureaux,les-mureaux,48.9927897,1.9129871
Aubergenville-Elisabethville,aubergenville-elisabethville,48.971825,1.8484987
Epône—Mézières,epone-mezieres,48.9631225,1.8085932
Badaroux,badaroux,44.533333,3.55
Larzalier,larzalier,,
Daufage—Le-Goulet,daufage-le-goulet,,
ASR-Thésée,asr-thesee,,
Aéroport-Charles-de-Gaulle-2-S,aeroport-charles-de-gaulle-2-s,,
Hermerswiller,hermerswiller,48.933333,7.916667
Kutzenhausen,kutzenhausen,48.933333,7.85
Oberkutzenhausen,oberkutzenhausen,,
Merkwiller-PechelBronn,merkwiller-pechelbronn,48.933333,7.833333
Cérences,cerences,48.916667,-1.4347
Compertrix,compertrix,48.933333,4.35
Orly Ville,orly-ville,48.741815,2.40265
Coolus,coolus,48.916667,4.35
Le Grand-Bourg,le-grand-bourg,48.641296,2.429029
Pontoise,pontoise,49.04709,2.09545
La Ferté-Hauterive,la-ferte-hauterive,46.4,3.333333
Vertheuil,vertheuil,,
Bourg-Lastic—Messeix,bourg-lastic-messeix,45.62749,2.56043
Créchy,crechy,46.266667,3.416667
Villers-sur-Mer Centre,villers-sur-mer-centre,,
Valdoie,valdoie,,
Melun Robert Schuman,melun-robert-schuman,48.533333,2.666667
Pyramide-de-Brunoy,pyramide-de-brunoy,,
Melun André Malraux,melun-andre-malraux,48.533333,2.666667
Fénétrange,fenetrange,,
Fénétrange Mairie,fenetrange-mairie,48.85,7.016667
Artiguillon,artiguillon,,
St-Julien—Montricher,st-julien-montricher,,
Trompeloup,trompeloup,,
La Praz,la-praz,,
Auterrive,auterrive,43.466667,-1
Banos,banos,43.736996,-0.625534
Bellocq,bellocq,43.516667,-0.916667
La Peyratte,la-peyratte,46.666667,-0.15
Léaz,leaz,46.1,5.883333
Ecorans,ecorans,,
Vanchy,vanchy,,
Lérouville,lerouville,48.7972181,5.5387053
Joncels,joncels,43.733333,3.183333
Rosendaël,rosendael,51.033333,2.4
Leffrinckoucke,leffrinckoucke,51.033333,2.466667
Bray-Dunes,bray-dunes,51.083333,2.516667
Bray-Dunes-Frontière,bray-dunes-frontiere,,
Châtel-Guyon,chatel-guyon,45.916667,3.066667
Marignac,marignac,43.85,0.9
Versailles-Rive-Droite,versailles-rive-droite,48.8096525,2.1347523
Luzech,luzech,,
Montreuil,montreuil,48.8067323,2.1511693
Viroflay-Rive-Droite,viroflay-rive-droite,48.8056695,2.1683208
Massy-Verrières,massy-verrieres,48.7343097,2.2736721
Puy-l’Évêque,puy-leveque,,
La Défense SNCF,la-defense-sncf,,
Stade-de-France—St-Denis,stade-de-france-st-denis,48.91779,2.35134
La Garenne-Colombes,la-garenne-colombes,48.9093952,2.2396414
Les Vallées,les-vallees,48.913408,2.257909
Naussac,naussac,44.516667,2.083333
Nanterre Université,nanterre-universite,48.90122,2.2158277
St-Georges,st-georges,,
Nanterre Préfecture,nanterre-prefecture,48.9,2.2
Houilles-Carrières-sur-Seine,houilles-carrieres-sur-seine,48.9199636,2.1850828
Sartrouville,sartrouville,48.9379523,2.1575173
Segala,segala,,
Furiani,furiani,,
Maisons-Laffitte,maisons-laffitte,48.9456394,2.1443153
Herrin,herrin,50.55,2.966667
Pexiora,pexiora,,
Poissy,poissy,48.9329014,2.0413676
Benevent-l’Abbaye,benevent-labbaye,,
Barisey-au-Plain—Allamps,barisey-au-plain-allamps,,
Calais Auto/Train,calais-auto-train,,
Lancieux,lancieux,48.616667,-2.15
Palinges,palinges,46.55,4.216667
Piène,piene,43.940162,7.51668
Mourioux—Vieilleville,mourioux-vieilleville,46.083333,1.65
Ponte-Nuovo,ponte-nuovo,,
Bussy-St-Georges,bussy-st-georges,48.85,2.7
Belleroche,belleroche,46.166667,4.416667
St-Yan,st-yan,46.416667,4.033333
Gretz-Armainvilliers,gretz-armainvilliers,48.74544,2.728824
Bard-le-Régulier,bard-le-regulier,,
Sézanne,sezanne,48.716667,3.716667
St-Jean-de-la-Porte,st-jean-de-la-porte,45.55,6.133333
Épertully,epertully,46.933333,4.6
Gros-Noyer—St-Prix,gros-noyer-st-prix,48.99682,2.2588
St-Leu-la-Fôret,st-leu-la-foret,49.01571,2.24264
Aéroport-Charles-de-Gaulle-2-RER,aeroport-charles-de-gaulle-2-rer,49.003652,2.570892
Vaucelles,vaucelles,49.02193,2.22885
Taverny,taverny,49.02536,2.22187
Bessancourt,bessancourt,49.03576,2.21004
Frépillon,frepillon,49.0462,2.19717
Méry-sur-Oise,mery-sur-oise,49.05766,2.19074
Mériel,meriel,49.07777,2.20528
Grand-Pont—Preuilly,grand-pont-preuilly,,
St-Étienne—Menet,st-etienne-menet,,
Landres,landres,49.316667,5.8
Orbé,orbe,,
Nointel—Mours,nointel-mours,49.1327,2.28066
Couhé—Verac,couhe-verac,,
Paris-La Chapelle,paris-la-chapelle,,
St-Martin-de-Queyrières,st-martin-de-queyrieres,44.823186,6.579008
Herblay,herblay,48.99042,2.16208
Paris Salon VIP,paris-salon-vip,48.85341,2.3488
Conflans-Ste-Honorine,conflans-ste-honorine,48.99646,2.09783
Neuville-de-Poitou,neuville-de-poitou,46.683333,0.25
Cergy,cergy,49.033333,2.066667
Cergy-Prefecture,cergy-prefecture,49.03639,2.07982
Villiers,villiers,,
Bécon-les-Bruyères,becon-les-bruyeres,48.90592,2.26838
Courbevoie,courbevoie,48.89831,2.24804
La Défense,la-defense,48.89308,2.23763
Garches—Marnes-la-Coquette,garches-marnes-la-coquette,48.83839,2.18692
Vaucresson,vaucresson,48.83688,2.15255
Chaville-Rive-Droite,chaville-rive-droite,48.81213,2.18785
Sèvres-Ville-d’Avray,sevres-ville-davray,48.82746,2.20051
Paraire,paraire,,
St-Cloud,st-cloud,48.84541,2.21687
Monteils,monteils,44.266667,2
Le Val-d’Or,le-val-dor,48.85645,2.21636
Suresnes-Mont-Valérien,suresnes-mont-valerien,48.87155,2.22131
Puteaux,puteaux,48.88351,2.2335
Viazac,viazac,,
La Celle-St-Cloud,la-celle-st-cloud,48.84259,2.13797
Bougival,bougival,48.8542135,2.1323749
Louveciennes,louveciennes,48.8610361,2.1230176
Marly-le-Roi,marly-le-roi,48.8713084,2.0965436
St-Cirq-Lapopie,st-cirq-lapopie,44.466667,1.666667
L’Étang-la-Ville,letang-la-ville,48.86822,2.0766932
Urt Centre,urt-centre,,
Couilly—St-Germain—Quincy,couilly-st-germain-quincy,48.8830205,2.854057
St-Nom-la-Bretêche-Forêt Marly,st-nom-la-breteche-foret-marly,48.8677671,2.0509372
Villiers-Montbarbin,villiers-montbarbin,48.8632544,2.8830418
Cergy-St-Christophe,cergy-st-christophe,49.0496151,2.0343975
Crécy-la-Chapelle,crecy-la-chapelle,48.859391,2.905748
Les Champs-Forts,les-champs-forts,,
Auxon,auxon,,
St-Martin-de-Bouillac,st-martin-de-bouillac,,
La Boissière,la-boissiere,,
Douelle,douelle,,
Le Ponthou,le-ponthou,48.566667,-3.633333
Corlée,corlee,47.833333,5.366667
Allennes-les-Marais,allennes-les-marais,50.533333,2.95
Heuilley-le-Grand,heuilley-le-grand,47.75,5.4
Villedieu—Chanliau,villedieu-chanliau,,
Chassigny,chassigny,47.716667,5.383333
Dommarien,dommarien,47.683333,5.35
Taule,taule,,
St-Gilles (Saône-et-Loire),st-gilles-saone-et-loire,46.883333,4.666667
Maison-Dieu,maison-dieu,,
Coatloc’h,coatloch,,
St-André-en-Terre-Plaine,st-andre-en-terre-plaine,47.483333,4.066667
Noidans-le-Ferroux,noidans-le-ferroux,47.566667,5.95
Ventimiglia,ventimiglia,,
Ostheim,ostheim,48.15,7.366667
Bennwihr,bennwihr,48.144556,7.324448
Mittersheim,mittersheim,,
Mittersheim l’Escale,mittersheim-lescale,48.859311,6.928417
Toulon-sur-Allier,toulon-sur-allier,,
La Loye,la-loye,47.033333,5.566667
Aspach-le-Haut le pont,aspach-le-haut-le-pont,,
Aspach-le-Haut,aspach-le-haut,,
Santans,santans,47.016667,5.666667
Savigny—Cercy,savigny-cercy,,
St-Jean-de-Muzols,st-jean-de-muzols,45.083333,4.816667
Deuil-Montmagny,deuil-montmagny,48.97589,2.33785
Groslay,groslay,48.98462,2.35358
Sarcelles—St-Brice,sarcelles-st-brice,48.99529,2.36867
Wannehain Frontière,wannehain-frontiere,,
Ecouen—Ezanville,ecouen-ezanville,49.02273,2.36325
St-Leu-d’Esserent,st-leu-desserent,49.2140819,2.4177845
Précy-sur-Oise,precy-sur-oise,49.2033492,2.3764638
Lacanau,lacanau,44.983333,-1.083333
Domont,domont,49.03268,2.33746
Boran-sur-Oise,boran-sur-oise,49.1671348,2.362537
Bruyères-sur-Oise,bruyeres-sur-oise,49.1552098,2.3259636
Romilly-sur-Seine Gornet Boivin,romilly-sur-seine-gornet-boivin,48.50964,3.737427
Bouffémont-Moisselles,bouffemont-moisselles,49.04514,2.32272
Maffliers,maffliers,,
Montsoult-Maffliers,montsoult-maffliers,49.06611,2.32229
Presles—Courcelles,presles-courcelles,49.11346,2.28759
Lacanau Ville,lacanau-ville,44.983333,-1.083333
Malbosc,malbosc,,
Champagne-sur-Oise,champagne-sur-oise,49.13573,2.24156
L’Isle-Adam—Parmain,lisle-adam-parmain,49.11482,2.20976
Les Côteaux,les-coteaux,,
Valmondois,valmondois,49.09182,2.20238
Auvers-sur-Oise,auvers-sur-oise,49.07062,2.17526
Belloy—St-Martin,belloy-st-martin,49.09807,2.36135
Pont-Tranchefetu Arrêt autocar,pont-tranchefetu-arret-autocar,48.374235,1.351474
Viarmes,viarmes,49.11692,2.36838
Luzarches,luzarches,49.11719,2.42074
Ermont-Halte,ermont-halte,48.9898,2.26323
Ringendorf,ringendorf,,
Éragny—Neuville,eragny-neuville,49.01824,2.09104
St-Ouen-l’Aumône Église,st-ouen-laumone-eglise,49.03997,2.10369
Chanteloup-les-Vignes,chanteloup-les-vignes,48.97095,2.02771
Maurecourt,maurecourt,48.98712,2.05963
Valence Gare Routière,valence-gare-routiere,44.92694,4.8925
Andrésy,andresy,48.9747,2.04928
Juziers,juziers,48.99244,1.84579
Gargenville,gargenville,48.98318,1.8089
Issou-Porcheville,issou-porcheville,48.97931,1.78532
Flaujac,flaujac,44.416667,1.5
Limay,limay,48.9841,1.74731
Mantes-Station,mantes-station,48.98366,1.71581
La Chapelle-de-Mareuil,la-chapelle-de-mareuil,,
Ménerville,menerville,48.95,1.6
St-André-les-Vergers Centre Commercial,st-andre-les-vergers-centre-commercial,,
Anglars-Nozac,anglars-nozac,44.783333,1.416667
Gilles-Guainville,gilles-guainville,,
Mareil-sur-Mauldre,mareil-sur-mauldre,48.8936804,1.8715159
Maule,maule,48.90917,1.85708
St-Clair,st-clair,44.7,1.4
Nézel—Aulnay,nezel-aulnay,48.9387638,1.8405298
St-Dizier Gare Routière,st-dizier-gare-routiere,48.5,4.95
Thédirac—Peyrilles,thedirac-peyrilles,,
Val-d’Argenteuil,val-dargenteuil,48.95042,2.23088
St-Dizier Hôtel de Ville,st-dizier-hotel-de-ville,48.5,4.95
Chailly—Boissy-le-Châtel,chailly-boissy-le-chatel,48.814473,3.159618
Triel-sur-Seine,triel-sur-seine,48.98099,2.00577
St-Denis-Catus,st-denis-catus,,
Vaux-sur-Seine,vaux-sur-seine,49.00699,1.96342
Gausbach,gausbach,48.686754,8.362368
Thun-le-Paradis,thun-le-paradis,49.00687,1.91922
Chauffry,chauffry,48.816667,3.183333
Meulan-Hardricourt,meulan-hardricourt,49.00564,1.90213
Argenteuil,argenteuil,48.94686,2.25727
St-Siméon,st-simeon,48.8,3.2
Auzits—Aussibals,auzits-aussibals,,
Cormeilles-en-Parisis,cormeilles-en-parisis,48.96864,2.19358
St-Rémy-la-Vanne,st-remy-la-vanne,48.8,3.233333
La Frette—Montigny,la-frette-montigny,48.98035,2.18019
Jouy-sur-Morin—Le Marais,jouy-sur-morin-le-marais,,
Jacques-Henri Lartigue,jacques-henri-lartigue,,
La Ferté-Gaucher,la-ferte-gaucher,48.783333,3.3
Montry—Condé,montry-conde,48.8908268,2.8262345
Nuces,nuces,,
Changis—St-Jean,changis-st-jean,48.95936,3.025394
Saulieu Place,saulieu-place,47.290397,4.231842
Plémet,plemet,48.183333,-2.6
Nanteuil-Saâcy,nanteuil-saacy,48.9738082,3.2200172
Ponte-Leccia,ponte-leccia,,
Nogent-l’Artaud—Charly,nogent-lartaud-charly,48.968872,3.3220981
Chézy-sur-Marne,chezy-sur-marne,48.9919109,3.3644624
Hanvec,hanvec,48.333333,-4.166667
Isles—Armentières—Congis,isles-armentieres-congis,48.9980994,3.0072998
Montlaur-en-Diois,montlaur-en-diois,44.633333,5.416667
Lizy-sur-Ourcq,lizy-sur-ourcq,49.021929,3.031718
Peronnas,peronnas,46.183333,5.2
Crouy-sur-Ourcq,crouy-sur-ourcq,49.091821,3.063081
CC-Mail-21/6-Période-3,cc-mail-21-6-periode-3,,
Douarnenez Ancienne Gare,douarnenez-ancienne-gare,,
Verrières-de-Joux,verrieres-de-joux,,
Guengat,guengat,48.05,-4.2
Mareuil-sur-Ourcq,mareuil-sur-ourcq,49.1355418,3.075653
Le Rody,le-rody,,
Bastia,bastia,42.702,9.44766
Cergy-le-Haut,cergy-le-haut,49.0484932,2.0118725
Anom-63366,anom-63366,,
Ugny-sur-Meuse,ugny-sur-meuse,,
Les Girarmes,les-girarmes,,
Magenta,magenta,48.87986,2.35835
Pont-de-Livron,pont-de-livron,,
Sarraltroff,sarraltroff,,
Pleaux,pleaux,45.133333,2.233333
Tattone,tattone,,
Tavera,tavera,,
Noyal-sur-Brutz,noyal-sur-brutz,47.783333,-1.333333
Montmirail,montmirail,48.866667,3.533333
Lunéville Cité Scolaire,luneville-cite-scolaire,,
Montélimar Gare Routière,montelimar-gare-routiere,,
Dompierre-du-Chemin,dompierre-du-chemin,48.266667,-1.15
Châtillon-en-Vendelais,chatillon-en-vendelais,48.216667,-1.166667
Wolfgantzen,wolfgantzen,,
Neuf-Brisach,neuf-brisach,48.017831,7.527952
Balaze,balaze,48.166667,-1.183333
Lac-de-Malaguet,lac-de-malaguet,,
Appenwihr,appenwihr,48.026959,7.439632
Morhange Pointcarré,morhange-pointcarre,,
Enghien-les-Bains,enghien-les-bains,48.97309,2.30699
Champ-de-Courses-d’Enghien,champ-de-courses-denghien,48.97975,2.29189
Ermont—Eaubonne,ermont-eaubonne,48.9803322,2.2712294
Cernay RER,cernay-rer,48.98539,2.2568
Le Bourget,le-bourget,48.93096,2.42571
Franconville—Le Plessis-Bouchard,franconville-le-plessis-bouchard,48.99358,2.23514
Montigny-Beauchamp,montigny-beauchamp,49.00758,2.19767
Pierrelaye,pierrelaye,49.01955,2.15371
St-Ouen-l’Aumône,st-ouen-laumone,49.04527,2.10651
Épluches,epluches,49.0549329,2.1225973
La Fontaine-St-Martin Centre,la-fontaine-st-martin-centre,47.783333,0.05
Pont-Petit,pont-petit,49.06004,2.13046
Chaponval,chaponval,49.0694825,2.1423781
St-Gratien,st-gratien,48.96403,2.28531
Sannois,sannois,48.97016,2.26377
Garges—Sarcelles,garges-sarcelles,48.97663,2.39078
Villiers-le-Bel—Gonesse—Arnouville,villiers-le-bel-gonesse-arnouville,48.994175,2.4162288
Les Noues,les-noues,49.03234,2.47633
Goussainville,goussainville,49.0240732,2.4632464
Louvres,louvres,49.0496573,2.5018967
Survilliers—Fosses,survilliers-fosses,49.09961,2.52527
La Borne-Blanche,la-borne-blanche,49.126985,2.5058656
Colombes,colombes,48.92383,2.25939
Le Stade,le-stade,48.93093,2.26056
Pont-Cardinet,pont-cardinet,48.88755,2.31425
Clichy—Levallois,clichy-levallois,48.89678,2.2982
Asnières-sur-Seine,asnieres-sur-seine,48.9058,2.28324
Osny,osny,49.06283,2.05771
Boissy-l’Aillerie,boissy-laillerie,49.07598,2.02513
Montgeroult—Courcelles,montgeroult-courcelles,49.0805828,2.0034959
Us,us,49.09969,1.97076
Monferran,monferran,43.483333,0.65
Santeuil—Le Perchay,santeuil-le-perchay,49.12416,1.94893
Lépange,lepange,,
Chars,chars,49.16268,1.93671
Concoules—Ponteils,concoules-ponteils,,
Lavilletertre,lavilletertre,49.2024666,1.9206361
Chaumont-en-Vexin,chaumont-en-vexin,49.26139,1.87274
Trie-Château,trie-chateau,49.2827168,1.8180386
Alba Pont des Sceautres,alba-pont-des-sceautres,44.555372,4.598465
Champbenoist—Poigny,champbenoist-poigny,48.545567,3.287434
Ozoir-la-Ferrière,ozoir-la-ferriere,48.77072,2.689841
Bouconvillers,bouconvillers,49.183333,1.9
Roissy-en-Brie,roissy-en-brie,48.795481,2.650165
Nucourt,nucourt,49.166667,1.85
Lalouvesc,lalouvesc,45.116667,4.533333
Emerainville—Pontault-Combault,emerainville-pontault-combault,48.806034,2.618004
Magny-en-Vexin,magny-en-vexin,49.15,1.783333
St-Cernin,st-cernin,45.05,2.433333
Casamozza,casamozza,,
Villepatour-Presles,villepatour-presles,,
Ozouer-le-Voulgis,ozouer-le-voulgis,48.65,2.766667
St-Crépin,st-crepin,44.706456,6.606946
Verneuil-l’Étang,verneuil-letang,48.644689,2.825006
Mormant,mormant,48.613564,2.88881
Nangis,nangis,48.561336,3.012619
Meaux,meaux,48.957759,2.874041
Chelles—Gournay,chelles-gournay,48.874128,2.582484
Ste-Colombe—Septveilles,ste-colombe-septveilles,48.52959,3.25602
Sauveterre-de-Béarn Centre,sauveterre-de-bearn-centre,43.4,-0.933333
Nemours-St-Pierre,nemours-st-pierre,48.267884,2.685754
Tournan,tournan,48.7393088,2.75957134
Bagneaux-sur-Loing,bagneaux-sur-loing,48.2304802,2.7033327
Marles-en-Brie,marles-en-brie,48.733976,2.868099
Dordives,dordives,48.1471796,2.7628787
Mortcerf,mortcerf,48.7892191,2.9075554
Guérard—La Celle-sur-Morin,guerard-la-celle-sur-morin,48.810588,2.954783
Ferrières—Fontenay,ferrieres-fontenay,48.0964767,2.7726332
Faremoutiers—Pommeuse,faremoutiers-pommeuse,48.808494,2.993109
Vaires-Torcy,vaires-torcy,48.874953,2.639986
Boigneville,boigneville,48.342078,2.3789793
Coulommiers,coulommiers,48.808006,3.08225
Malesherbes,malesherbes,48.2934325,2.4012177
Lagny—Thorigny,lagny-thorigny,48.88218325,2.70404228
Esbly,esbly,48.90314191,2.81059946
St-Georges-d’Oléron,st-georges-doleron,,
Gare de Lyon-Banlieue,gare-de-lyon-banlieue,48.844888,2.37352
Gare etc allemande,gare-etc-allemande,,
Paris Bercy Commercial,paris-bercy-commercial,48.85341,2.3488
Gare Zone 4,gare-zone-4,,
Gare etc francaise,gare-etc-francaise,,
Paris-Charolais,paris-charolais,,
Gare etc italienne,gare-etc-italienne,,
Lapeyrouse (Ain),lapeyrouse-ain,45.983333,4.966667
Lempdes,lempdes,45.766667,3.216667
Mirabel-et-Blacons,mirabel-et-blacons,44.716667,5.116667
Défense,defense,,
Brioude Lycée Lafayette,brioude-lycee-lafayette,45.311215,3.374289
Meudon-sur-Seine,meudon-sur-seine,,
St-Germain-sur-Meuse,st-germain-sur-meuse,48.65,5.683333
Avessac,avessac,47.65,-1.983333
Villaines,villaines,49.0798273,2.3513736
Seychalles—Moissat,seychalles-moissat,,
Seugy,seugy,49.1189923,2.3989116
Compans,compans,48.9915767,2.6652718
La Monnerie—St Rémy,la-monnerie-st-remy,,
Thieux-Nantouillet,thieux-nantouillet,49.0084346,2.6805271
Irlande-60,irlande-60,,
Les Prés-Roseaux,les-pres-roseaux,,
Barbentane—Rognonas,barbentane-rognonas,,
Graveson—Maillane,graveson-maillane,,
St-Gabriel,st-gabriel,,
Les Grésillons,les-gresillons,48.92007,2.31441
Pont-l’Évêque-sur-Oise,pont-leveque-sur-oise,49.563391,2.984274
La Ferrière,la-ferriere,,
Villeneuve-les-Avignon,villeneuve-les-avignon,,
Rochemaure Centre,rochemaure-centre,,
Seigneur-Dieu,seigneur-dieu,,
Omessa,omessa,,
Boursay,boursay,48.016667,0.966667
Pasilly,pasilly,47.7,4.083333
Le Mans Gare Autotrain,le-mans-gare-autotrain,48,0.2
St-Dizier Base aérienne,st-dizier-base-aerienne,48.5,4.95
Péreire-Levallois,pereire-levallois,48.8853581,2.2979465
Villiers-sur-Marne—Le Plessis-Trévise,villiers-sur-marne-le-plessis-trevise,48.823039,2.541761
Les Yvris—Noisy-le-Grand,les-yvris-noisy-le-grand,48.823182,2.579828
Les Coquetiers,les-coquetiers,48.89244,2.499415
Avenue-Foch,avenue-foch,48.870971,2.2756167
Avenue-Henri-Martin,avenue-henri-martin,48.8644077,2.272238
Les Pavillons-sous-Bois,les-pavillons-sous-bois,48.902418,2.511781
